"917712908","917712908","PUB","SG","Singapore","Singapore","Singapore"
"917750916","917750916","PUB","SG","Singapore","Singapore","Singapore"
"917795180","917795215","DCH","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul"
"917824083","917824137","DCH","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul"
"917977647","917977647","PUB","US","United States of America","California","San Francisco"
"918003417","918003417","PUB","US","United States of America","California","San Francisco"
"918019590","918019604","DCH","US","United States of America","California","San Francisco"
"918060386","918060593","DCH","US","United States of America","Oregon","Portland"
"918118230","918118254","DCH","US","United States of America","Oregon","Portland"
"918178279","918178396","DCH","US","United States of America","Oregon","Portland"
"918230173","918230192","DCH","US","United States of America","Oregon","Portland"
"918275044","918275080","DCH","US","United States of America","Oregon","Portland"
"918330955","918330955","PUB","US","United States of America","Oregon","Portland"
"918389677","918389677","PUB","US","United States of America","Oregon","Portland"
"918437924","918437939","DCH","US","United States of America","Oregon","Portland"
"918499908","918499981","DCH","US","United States of America","Oregon","Portland"
"918547784","918547784","PUB","US","United States of America","Oregon","Portland"
"918639625","918639625","PUB","US","United States of America","California","San Francisco"
"918666619","918666619","PUB","US","United States of America","California","San Francisco"
"918771607","918771607","PUB","IE","Ireland","Dublin","Dublin"
"918852369","918852369","PUB","US","United States of America","Virginia","Ashburn"
"918906283","918906342","DCH","US","United States of America","Virginia","Ashburn"
"918973157","918973157","PUB","US","United States of America","Virginia","Ashburn"
"919035755","919035755","PUB","JP","Japan","Tokyo","Tokyo"
"919089296","919089296","PUB","US","United States of America","Oregon","Portland"
"919146097","919146097","PUB","US","United States of America","Oregon","Portland"
"919198172","919198172","PUB","US","United States of America","Oregon","Portland"
"919226861","919226861","PUB","US","United States of America","Oregon","Portland"
"919250789","919250789","PUB","US","United States of America","Oregon","Portland"
"919277179","919277179","PUB","US","United States of America","Oregon","Portland"
"919410160","919410275","DCH","US","United States of America","Virginia","Ashburn"
"919494952","919495057","DCH","AU","Australia","New South Wales","Sydney"
"919580468","919580468","PUB","BR","Brazil","Sao Paulo","Sao Paulo"
"919668454","919668454","SES","US","United States of America","Virginia","Ashburn"
"919754447","919754447","PUB","US","United States of America","Virginia","Ashburn"
"919824687","919824726","DCH","US","United States of America","Virginia","Ashburn"
"919891431","919891431","PUB","US","United States of America","Oregon","Portland"
"919941609","919941609","PUB","US","United States of America","Oregon","Portland"
"919990511","919990511","PUB","US","United States of America","Oregon","Portland"
"920071663","920071663","PUB","US","United States of America","California","San Francisco"
"920113498","920113498","PUB","US","United States of America","California","San Francisco"
"920187673","920187870","DCH","IE","Ireland","Dublin","Dublin"
"920279712","920279712","PUB","US","United States of America","Oregon","Portland"
"920330800","920330866","DCH","US","United States of America","California","San Francisco"
"920364117","920364148","DCH","US","United States of America","California","San Francisco"
"920451173","920451173","PUB","IE","Ireland","Dublin","Dublin"
"920501016","920501016","PUB","US","United States of America","Virginia","Ashburn"
"920675547","920675547","PUB","US","United States of America","Virginia","Ashburn"
"920730973","920730973","PUB","US","United States of America","Virginia","Ashburn"
"920825193","920825193","PUB","US","United States of America","Virginia","Ashburn"
"920874345","920874345","PUB","US","United States of America","Virginia","Ashburn"
"921038628","921038628","PUB","IE","Ireland","Dublin","Dublin"
"921238856","921238856","PUB","BR","Brazil","Sao Paulo","Sao Paulo"
"921254380","921254380","PUB","BR","Brazil","Sao Paulo","Sao Paulo"
"921302401","921302488","DCH","BR","Brazil","Sao Paulo","Sao Paulo"
"921353515","921353558","DCH","US","United States of America","Virginia","Ashburn"
"921440501","921440501","PUB","US","United States of America","Virginia","Ashburn"
"921515771","921515827","DCH","US","United States of America","Virginia","Ashburn"
"921577351","921577351","PUB","JP","Japan","Tokyo","Tokyo"
"921632612","921632628","DCH","JP","Japan","Tokyo","Tokyo"
"921798594","921798594","PUB","US","United States of America","California","San Francisco"
"921859034","921859180","DCH","US","United States of America","Virginia","Ashburn"
"921911366","921911366","PUB","US","United States of America","Virginia","Ashburn"
"922008524","922008524","PUB","US","United States of America","Oregon","Portland"
"922062481","922062502","DCH","US","United States of America","Oregon","Portland"
"922150943","922150943","PUB","IE","Ireland","Dublin","Dublin"
"922270110","922270110","PUB","JP","Japan","Tokyo","Tokyo"
"922359006","922359179","DCH","JP","Japan","Tokyo","Tokyo"
"922417529","922417529","PUB","JP","Japan","Tokyo","Tokyo"
"922522207","922522207","PUB","AU","Australia","New South Wales","Sydney"
"922586331","922586331","PUB","AU","Australia","New South Wales","Sydney"
"922669405","922669405","PUB","SG","Singapore","Singapore","Singapore"
"922725346","922725346","PUB","SG","Singapore","Singapore","Singapore"
"922744180","922744180","PUB","SG","Singapore","Singapore","Singapore"
"944006664","944006664","PUB","MY","Malaysia","Wilayah Persekutuan Kuala Lumpur","Kuala Lumpur"
"946891619","946891619","PUB","CA","Canada","Alberta","Calgary"
"947670157","947670174","DCH","BR","Brazil","Sao Paulo","Sao Paulo"
"947681817","947681870","DCH","BR","Brazil","Sao Paulo","Sao Paulo"
"947742335","947742339","DCH","BR","Brazil","Sao Paulo","Sao Paulo"
"947771820","947771831","DCH","BR","Brazil","Sao Paulo","Sao Paulo"
"949689317","949689325","DCH","JP","Japan","Osaka","Osaka"
"949701859","949701860","DCH","JP","Japan","Osaka","Osaka"
"949709171","949709174","DCH","JP","Japan","Osaka","Osaka"
"949714276","949714316","DCH","JP","Japan","Osaka","Osaka"
"949784854","949807311","DCH","JP","Japan","Osaka","Osaka"
"964704763","964704830","DCH","FR","France","Hauts-de-France","Gravelines"
"964734345","964734345","VPN","GB","United Kingdom of Great Britain and Northern Ireland","England","Erith"
"964751495","964751499","VPN","PL","Poland","Mazowieckie","Warsaw"
"964768307","964768307","PUB","DE","Germany","Hessen","Dietkirchen"
"964788044","964788101","DCH","DE","Germany","Hessen","Dietkirchen"
"965019696","965019711","DCH","ES","Spain","Madrid, Comunidad de","Madrid"
"965053120","965053123","DCH","DE","Germany","Berlin","Berlin"
"966394935","966394935","DCH","US","United States of America","Arizona","Phoenix"
"968109145","968109215","DCH","JP","Japan","Tokyo","Tokyo"
"968295152","968295182","DCH","JP","Japan","Tokyo","Tokyo"
"976136192","976136194","DCH","CN","China","Hunan","Huaihua"
"977586511","977586512","PUB","BR","Brazil","Sao Paulo","Rio Claro"
"978365312","978365439","DCH","JP","Japan","Tokyo","Tokyo"
"982103040","982103127","DCH","TH","Thailand","Krung Thep Maha Nakhon","Bangkok"
"987463168","987463423","DCH","CN","China","Jiangsu","Wuxi"
"990872006","990872006","VPN","KR","Korea (the Republic of)","Gyeonggi-do","Gwangmyeong"
"992396720","992396727","DCH","CN","China","Guangdong","Foshan"
"995603304","995603311","DCH","JP","Japan","Tokyo","Tokyo"
"999832648","999832648","PUB","TR","Turkiye","Istanbul","Istanbul"
"1002185092","1002185095","DCH","HK","Hong Kong","Hong Kong","Hong Kong"
"1008617728","1008617971","DCH","CN","China","Tianjin","Tianjin"
"1011287915","1011287915","VPN","JP","Japan","Tokyo","Tokyo"
"1018241024","1018241279","DCH","CN","China","Zhejiang","Hangzhou"
"1020587776","1020588018","DCH","CN","China","Shandong","Weihai"
"1024957228","1024957228","VPN","JP","Japan","Tokyo","Tokyo"
"1028292800","1028292800","VPN","KR","Korea (the Republic of)","Gyeonggi-do","Anyang"
"1031356928","1031357183","DCH","JP","Japan","Hyogo","Amagasaki"
"1032951422","1032951438","DCH","CN","China","Guangdong","Shenzhen"
"1036538601","1036538602","DCH","JP","Japan","Osaka","Osaka"
"1039644213","1039644213","PUB","BD","Bangladesh","Dhaka","Dhaka"
"1040450116","1040450143","DCH","FR","France","Ile-de-France","Paris"
"1041019323","1041019446","DCH","CH","Switzerland","Zurich","Zurich"
"1041725416","1041725719","DCH","FR","France","Ile-de-France","Paris"
"1041757296","1041757319","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Manchester"
"1042813008","1042813023","DCH","DE","Germany","Hamburg","Hamburg"
"1042898112","1042898119","DCH","NL","Netherlands (Kingdom of the)","Overijssel","Goor"
"1044158540","1044158540","DCH","SE","Sweden","Stockholms lan","Stockholm"
"1044180870","1044180870","PUB","AT","Austria","Wien","Vienna"
"1044425800","1044425807","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"1044433008","1044433023","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"1044439332","1044439333","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"1044446760","1044446775","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Bath"
"1044587749","1044587750","DCH","DE","Germany","Bayern","Munich"
"1044633190","1044633199","DCH","PL","Poland","Dolnoslaskie","Wroclaw"
"1045004312","1045004319","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Milton Keynes"
"1045229509","1045229510","DCH","LV","Latvia","Riga","Riga"
"1045311199","1045311199","PUB","RU","Russian Federation","Moskva","Moscow"
"1045314651","1045314652","PUB","RU","Russian Federation","Moskva","Moscow"
"1045717158","1045717158","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"1045748864","1045748871","DCH","DE","Germany","Hamburg","Hamburg"
"1046486640","1046486643","DCH","DE","Germany","Hamburg","Hamburg"
"1046510472","1046510475","DCH","DE","Germany","Bayern","Munich"
"1046531792","1046531803","DCH","DE","Germany","Hamburg","Hamburg"
"1046838888","1046838895","DCH","IT","Italy","Lombardia","Milan"
"1047156402","1047156428","DCH","KZ","Kazakhstan","Qostanay oblysy","Rudnyy"
"1047602251","1047602251","PUB","RU","Russian Federation","Moskva","Moscow"
"1047726567","1047726568","DCH","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels"
"1047728671","1047728671","DCH","SE","Sweden","Stockholms lan","Solna"
"1047732065","1047732065","DCH","SE","Sweden","Stockholms lan","Solna"
"1047733862","1047733863","DCH","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels"
"1047735461","1047735461","DCH","FI","Finland","Uusimaa","Helsinki"
"1047737547","1047737548","DCH","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels"
"1047740664","1047740671","DCH","FR","France","Ile-de-France","Paris"
"1047750684","1047750684","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"1047755560","1047755561","DCH","US","United States of America","Virginia","Reston"
"1047758855","1047758855","DCH","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels"
"1047760572","1047760572","DCH","US","United States of America","Texas","Dallas"
"1047761888","1047761888","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Slough"
"1047763428","1047763428","DCH","EE","Estonia","Harjumaa","Tallinn"
"1047765329","1047765331","DCH","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels"
"1047767023","1047767023","DCH","US","United States of America","Georgia","Atlanta"
"1047768478","1047768479","DCH","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels"
"1047769817","1047769817","DCH","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels"
"1047771135","1047771135","DCH","FI","Finland","Uusimaa","Helsinki"
"1047772504","1047772504","DCH","US","United States of America","Florida","Miami"
"1047774340","1047774340","DCH","DE","Germany","Hessen","Frankfurt am Main"
"1047775560","1047775560","DCH","ES","Spain","Catalunya","Barcelona"
"1047776863","1047776863","DCH","SE","Sweden","Stockholms lan","Solna"
"1047778141","1047778147","DCH","SE","Sweden","Stockholms lan","Solna"
"1047784537","1047784537","DCH","IT","Italy","Lazio","Rome"
"1047939264","1047939264","PUB","RU","Russian Federation","Bashkortostan, Respublika","Ufa"
"1047942050","1047942053","DCH","RU","Russian Federation","Bashkortostan, Respublika","Ufa"
"1048289680","1048289695","DCH","IT","Italy","Lazio","Rome"
"1048310800","1048310807","DCH","IT","Italy","Veneto","Arzignano"
"1048947536","1048947536","VPN","RU","Russian Federation","Bashkortostan, Respublika","Pavlovka"
"1049426924","1049426924","PUB","RU","Russian Federation","Moskovskaya oblast'","Fryazino"
"1049801986","1049801986","PUB","US","United States of America","Missouri","Saint Louis"
"1050498832","1050498847","DCH","DE","Germany","Bayern","Nuremberg"
"1051431071","1051431102","DCH","FR","France","Grand-Est","Lauterbourg"
"1051550968","1051550987","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"1052105620","1052105623","DCH","SE","Sweden","Hallands lan","Kungsbacka"
"1052216760","1052216767","DCH","FI","Finland","Satakunta","Pori"
"1053108413","1053108479","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Kent"
"1053603688","1053603695","DCH","DE","Germany","Nordrhein-Westfalen","Riehl"
"1053964000","1053964000","PUB","FR","France","Ile-de-France","Paris"
"1054000764","1054000764","VPN","FR","France","Ile-de-France","Paris"
"1054367457","1054367458","VPN","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"1054936064","1054936119","DCH","DE","Germany","Nordrhein-Westfalen","Muenster"
"1055539584","1055539584","PUB","CN","China","Beijing","Beijing"
