"1843618762","1843618773","DCH","UA","Ukraine","Cherkaska oblast","Cherkasy","SIA Maklaut","maklaut.lv","DCH"
"1843623638","1843623651","DCH","UA","Ukraine","Cherkaska oblast","Cherkasy","SIA Maklaut","maklaut.lv","DCH"
"1843724838","1843724838","PUB","UA","Ukraine","Chernivetska oblast","Chernivtsi","PE Dmytro Golubnichiy Volodomirovich","langate.ua","DCH"
"1843726955","1843726955","PUB","UA","Ukraine","Kyiv","Kyiv","PE Dmytro Golubnichiy Volodomirovich","langate.ua","DCH"
"1843731964","1843731964","PUB","UA","Ukraine","Chernivetska oblast","Novodnistrovsk","PE Dmytro Golubnichiy Volodomirovich","langate.ua","DCH"
"1843957079","1843957138","DCH","IT","Italy","Sicilia","Adrano","Aircomm S.r.L.","aircomm.it","DCH"
"1844105991","1844105992","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Bvox World S.L.U.","bvox.net","DCH"
"1844274128","1844274128","PUB","RU","Russian Federation","Moskva","Moscow","LLC Company Interlan Communications","interlan.ru","DCH"
"1844339743","1844339744","PUB","RU","Russian Federation","Tverskaya oblast'","Toropets","KVS Ltd","mart.ru","DCH"
"1844723712","1844726565","DCH","CN","China","Guangdong","Shenzhen","Tencent Cloud Computing (Beijing) Co. Ltd","tencent.com","DCH"
"1844981950","1844981954","DCH","RU","Russian Federation","Moskva","Zelenograd","Biterika Group LLC","biterika.ru","DCH"
"1845006229","1845006231","DCH","RU","Russian Federation","Moskva","Zelenograd","Biterika Group LLC","biterika.ru","DCH"
"1845022197","1845022197","DCH","RU","Russian Federation","Moskva","Zelenograd","Biterika Group LLC","biterika.ru","DCH"
"1848176041","1848176112","DCH","CN","China","Shanghai","Shanghai","Tencent Cloud Computing (Beijing) Co. Ltd.","tencent.com","DCH"
"1850511472","1850511472","PUB","ID","Indonesia","Nusa Tenggara Barat","Juranalas","PT Pika Media Komunika","pika.net.id","ISP"
"1851646492","1851646492","PUB","PK","Pakistan","Sindh","Karachi","Transworld Associates (Pvt.) Ltd.","tw1.com","DCH"
"1855463089","1855463167","DCH","CN","China","Xinjiang Uygur","Changji","ChinaNet Xinjiang Province Network","chinatelecom.com.cn","DCH"
"1860868864","1860869119","DCH","JP","Japan","Osaka","Osaka","Naver Business Platform Asia Pacific Pte. Ltd.","nbp-corp.com","DCH"
"1868199278","1868199279","DCH","JP","Japan","Hyogo","Amagasaki","Jupiter Telecommunication Co. Ltd","jcom.co.jp","DCH"
"1870519129","1870519129","DCH","IN","India","Maharashtra","Mumbai","Microscan Computers Private Limited","microscan.co.in","DCH"
"1872931328","1872931567","DCH","CN","China","Tianjin","Tianjin","China Unicom Tianjin Province Network","chinaunicom.com","DCH"
"1876937472","1876938751","DCH","JP","Japan","Tokyo","Tokyo","ZDOMHT COM","zdomht.com","DCH"
"1877346114","1877346114","PUB","CN","China","Guangdong","Guangzhou","Tencent Cloud Computing (Beijing) Co. Ltd.","tencent.com","DCH"
"1877470444","1877470763","DCH","CN","China","Guangdong","Guangzhou","Tencent Cloud Computing (Beijing) Co. Ltd.","tencent.com","DCH"
"1884201407","1884201407","PUB","ID","Indonesia","Jakarta Raya","Jakarta","Biznet Networks","biz.net.id","ISP"
"1887183295","1887183295","PUB","CN","China","Zhejiang","Hangzhou","Aliyun Computing Co. Ltd","aliyun.com","DCH"
"1892874627","1892874627","PUB","PH","Philippines","Rizal","Taguig","Philippine Long Distance Telephone Company","pldt.com","ISP/MOB"
"1896523444","1896523449","DCH","HK","Hong Kong","Hong Kong","Hong Kong","NWT IDC Data Service","newworldtel.com","DCH"
"1897754041","1897754041","DCH","SG","Singapore","Singapore","Singapore","Level 3 Communications Inc.","level3.com","DCH"
"1898408584","1898408591","DCH","JP","Japan","Tokyo","Tokyo","NEC Nexsolutions Ltd","nec-nexs.com","DCH"
"1899859441","1899859493","DCH","TW","Taiwan (Province of China)","Taichung","Taichung","E-Max Network Corp.","veetime.com","DCH"
"1899873805","1899873838","DCH","TW","Taiwan (Province of China)","Taichung","Taichung","E-Max Network Corp.","veetime.com","DCH"
"1899887909","1899887925","DCH","TW","Taiwan (Province of China)","Taichung","Taichung","E-Max Network Corp.","veetime.com","DCH"
"1901769216","1901769727","DCH","CN","China","Guangdong","Shenzhen","ChinaNet Guangdong Province Network","chinatelecom.com.cn","DCH"
"1903764767","1903764770","DCH","CN","China","Shandong","Yantai","ChinaNet Shandong Province Network","chinatelecom.com.cn","DCH"
"1906433197","1906433197","VPN","VN","Viet Nam","Ho Chi Minh","Ho Chi Minh City","Vietnam Posts and Telecommunications Group","vnpt.com.vn","ISP/MOB"
"1910842112","1910842367","DCH","CN","China","Liaoning","Huludao","China Unicom Liaoning Province Network","chinaunicom.com","DCH"
"1915461830","1915461830","VPN","TW","Taiwan (Province of China)","Taipei","Taipei","Chunghwa Telecom Data Communication Business Group","hinet.net","ISP/MOB"
"1918949888","1918949907","DCH","CN","China","Anhui","Hefei","ChinaNet Anhui Province Network","chinatelecom.com.cn","DCH"
"1919373359","1919373378","DCH","CN","China","Anhui","Chuzhou","ChinaNet Anhui Province Network","chinatelecom.com.cn","DCH"
"1919593111","1919593111","PUB","CN","China","Anhui","Chizhou","ChinaNet Anhui Province Network","chinatelecom.com.cn","DCH"
"1920337363","1920337363","PUB","CN","China","Beijing","Beijing","CloudVSP.Inc","cloudvsp.com","DCH"
"1920438665","1920438665","SES","SG","Singapore","Singapore","Singapore","Huawei Cloud SG","huaweicloud.com","SES/AIC"
"1921068132","1921068146","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","HLC Cloud DMCC","hlccloud.io","DCH"
"1922465792","1922466303","DCH","JP","Japan","Osaka","Osaka","NTT Docomo Business Inc.","ntt.com","DCH"
"1923950020","1923950020","VPN","JP","Japan","Tokyo","Tokyo","Open Computer Network","ocn.ne.jp","ISP"
"1926754539","1926756870","DCH","CN","China","Zhejiang","Hangzhou","Aliyun Computing Co. Ltd","aliyun.com","DCH"
"1927752421","1927752421","DCH","CN","China","Jiangsu","Nantong","ChinaNet Jiangsu Province Network","chinatelecom.com.cn","DCH"
"1927890585","1927890585","DCH","CN","China","Jiangsu","Taizhou","ChinaNet Jiangsu Province Network","chinatelecom.com.cn","DCH"
"1931381543","1931382631","DCH","JP","Japan","Yamaguchi","Kagawa","Stnet Incorporated","stnet.co.jp","DCH"
"1932996608","1932999167","DCH","CN","China","Henan","Shangqiu","China Unicom Henan Province Network","chinaunicom.com","DCH"
"1934917770","1934917810","DCH","MV","Maldives","Male","Male","Focus Infocom Private Limited","focusinfocom.com.mv","DCH"
"1939811700","1939811700","PUB","CN","China","Shanghai","Shanghai","Tencent Cloud Computing (Beijing) Co. Ltd.","tencent.com","DCH"
"1942185472","1942185605","DCH","CN","China","Zhejiang","Hangzhou","ChinaNet Zhejiang Province Network","chinatelecom.com.cn","DCH"
"1943500737","1943500737","PUB","CN","China","Zhejiang","Ningbo","ChinaNet Zhejiang Province Network","chinatelecom.com.cn","DCH"
"1946272906","1946272920","DCH","CN","China","Guangxi Zhuangzu","Nanning","ChinaNet Guangxi Province Network","chinatelecom.com.cn","DCH"
"1949964127","1949964185","DCH","PK","Pakistan","Punjab","Lahore","NexLinx Networks (PVT) Limited","nexlinx.net.pk","DCH"
"1950283625","1950283625","PUB","CN","China","Zhejiang","Hangzhou","Beijing Kuancom Network Technology Co. Ltd.","net.cn","DCH"
"1952276850","1952276850","PUB","PH","Philippines","National Capital Region","Makati","Vitro Inc.","vitrodc.com","DCH"
"1954873017","1954873017","SES","CN","China","Hebei","Zhangjiakou","China United Network Communications Corporation Limited","chinaunicom.com","SES"
"1959418496","1959418527","DCH","DE","Germany","Bayern","Nuremberg","Hetzner Online GmbH","hetzner.de","DCH"
"1959473365","1959473443","DCH","DE","Germany","Bayern","Nuremberg","Hetzner Online GmbH","hetzner.de","DCH"
"1959517742","1959517742","PUB","DE","Germany","Bayern","Nuremberg","Hetzner Online GmbH","hetzner.de","DCH"
"1959681116","1959681116","PUB","JP","Japan","Tokyo","Tokyo","Toko Communications Co. Ltd.","tokowa.com","DCH"
"1962420480","1962420735","DCH","CN","China","Yunnan","Wenshan","ChinaNet Yunnan Province Network","chinatelecom.com.cn","DCH"
"1964144128","1964144383","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","LIRbee Ou","lirb.ee","DCH"
"1965501925","1965501929","DCH","CN","China","Shaanxi","Xi'an","ChinaNet Shanxi (SN) Province Network","chinatelecom.com.cn","DCH"
"1966590522","1966590522","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","LIRbee Ou","lirb.ee","DCH"
"1967516066","1967516066","PUB","CN","China","Anhui","Huaibei","ChinaNet Anhui Province Network","chinatelecom.com.cn","DCH"
"1967668033","1967669798","DCH","CN","China","Beijing","Beijing","Beijing Jingdong 360 Degree E-Commerce Co. Ltd.","jd.com","DCH"
"1969209661","1969209661","PUB","CN","China","Jiangsu","Suqian","ChinaNet Jiangsu Province Network","chinatelecom.com.cn","DCH"
"1981163800","1981163823","DCH","JP","Japan","Tokyo","Tokyo","NTT Docomo Business Inc.","ntt.com","DCH"
"1981407664","1981407696","DCH","CN","China","Sichuan","Chengdu","Tencent Cloud Computing (Beijing) Co. Ltd","tencent.com","DCH"
"1982030104","1982030104","VPN","KR","Korea (the Republic of)","Gyeonggi-do","Seongnam","KT Corporation","kt.com","ISP/MOB"
"1984155572","1984155600","DCH","KH","Cambodia","Phnom Penh","Phnom Penh","Cambodian Network Exchange Co. Ltd.","cnx.net.kh","DCH"
"1985600956","1985601146","DCH","CN","China","Beijing","Beijing","Tencent Cloud Computing (Beijing) Co. Ltd.","tencent.com","DCH"
"1987180505","1987180505","PUB","CN","China","Sichuan","Chengdu","ChinaNet Sichuan Province Network","chinatelecom.com.cn","DCH"
"1989559928","1989559949","DCH","TW","Taiwan (Province of China)","Taipei","Taipei","Chief Telecom Inc.","chief.com.tw","DCH"
"1989588526","1989588533","DCH","TW","Taiwan (Province of China)","Taipei","Taipei","Chief Telecom Inc.","chief.com.tw","DCH"
"1991485422","1991485422","PUB","BD","Bangladesh","Dhaka","Dhaka","Amber IT Limited","amberit.com.bd","ISP"
"1995528267","1995528267","VPN","JP","Japan","Saitama","Saitama","Sony Network Communications Inc.","so-net.ne.jp","ISP/MOB"
"1997049856","1997050910","DCH","CL","Chile","Region Metropolitana de Santiago","Santiago","Huawei International Pte. Ltd.","huawei.com","DCH"
"1997126472","1997126475","DCH","HK","Hong Kong","Hong Kong","Hong Kong","RSPC UK Verint Systems Australia Pty Ltd","rackspace.com","DCH"
"1998001447","1998001447","PUB","CN","China","Guangdong","Shenzhen","Aliyun Computing Co. Ltd","aliyun.com","DCH"
"1998330549","1998330556","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Tencent Cloud Computing (Beijing) Co. Ltd.","tencent.com","DCH"
"1998349993","1998349996","DCH","SG","Singapore","Singapore","Singapore","Tencent Cloud Computing (Beijing) Co. Ltd.","tencent.com","DCH"
"1998393641","1998394003","DCH","CN","China","Guangdong","Guangzhou","Tencent Cloud Computing (Beijing) Co. Ltd.","tencent.com","DCH"
"1999141104","1999141104","PUB","MY","Malaysia","Selangor","Shah Alam","Universiti Putra Malaysia Campus Network","upm.my","EDU"
"2000381710","2000381710","PUB","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","Metrabyte Cloud Co. Ltd.","metrabyte.cloud","DCH"
"2001813488","2001813489","DCH","SG","Singapore","Singapore","Singapore","IBM Cloud International B.V.","softlayer.com","DCH"
"2002477530","2002478776","DCH","CN","China","Guangdong","Guangzhou","Tencent Cloud Computing (Beijing) Co. Ltd.","tencent.com","DCH"
"2004594946","2004594946","PUB","CN","China","Guangdong","Shenzhen","ChinaNet Guangdong Province Network","chinatelecom.com.cn","DCH"
"2009086642","2009086642","VPN","KR","Korea (the Republic of)","Gyeonggi-do","Seongnam","KT Corporation","kt.com","ISP/MOB"
"2013053365","2013053366","DCH","IN","India","Haryana","Gurgaon","Digivision Entertainment Private Limited","digivive.com","DCH"
"2013054842","2013054842","DCH","IN","India","Haryana","Gurgaon","Digivision Entertainment Private Limited","digivive.com","DCH"
"2013056503","2013056504","DCH","IN","India","Haryana","Gurgaon","Digivision Entertainment Private Limited","digivive.com","DCH"
"2013059810","2013059810","PUB","IN","India","Haryana","Gurgaon","Digivision Entertainment Private Limited","digivive.com","DCH"
"2013887187","2013887187","PUB","CN","China","Hebei","Handan","China Unicom Heibei Province Network","chinaunicom.com","DCH"
"2014961981","2014961981","PUB","CN","China","Guangdong","Shenzhen","Aliyun Computing Co. Ltd","aliyun.com","DCH"
"2015071250","2015071253","DCH","CN","China","Zhejiang","Hangzhou","Aliyun Computing Co. Ltd","aliyun.com","DCH"
"2016098816","2016098863","DCH","CN","China","Fujian","Quanzhou","ChinaNet Fujian Province Network","chinatelecom.com.cn","DCH"
"2018252018","2018252018","PUB","CN","China","Guangdong","Shenzhen","Aliyun Computing Co. Ltd","aliyun.com","DCH"
"2018427941","2018427941","PUB","CN","China","Guangdong","Shenzhen","Aliyun Computing Co. Ltd","aliyun.com","DCH"
"2018670136","2018670209","DCH","CN","China","Guangdong","Chaozhou","China Unicom Guangdong Province Network","chinaunicom.com","DCH"
"2019052840","2019052840","DCH","AU","Australia","Queensland","Morayfield","On Q","onqcomms.net","DCH"
"2022189824","2022189831","DCH","HK","Hong Kong","Hong Kong","Hong Kong","OpenClinica LLC","elkriv.net.au","DCH"
"2030781568","2030781695","DCH","CN","China","Guangdong","Shantou","Shen Zhen Tencent Co. Ltd","tencent.com","DCH"
"2032688209","2032688222","DCH","CN","China","Zhejiang","Hangzhou","Aliyun Computing Co. Ltd","aliyun.com","DCH"
"2032876546","2032876652","DCH","CN","China","Zhejiang","Hangzhou","Aliyun Computing Co. Ltd","aliyun.com","DCH"
"2036047872","2036049919","DCH","US","United States of America","Washington","Seattle","Amazon.com Inc.","amazon.com","DCH"
"2038378171","2038378239","DCH","SE","Sweden","Stockholms lan","Stockholm","DataCamp Limited","datacamp.co.uk","DCH"
"2040849740","2040849740","VPN","KR","Korea (the Republic of)","Gyeonggi-do","Seongnam","KT Corporation","kt.com","ISP/MOB"
"2043204641","2043204660","DCH","AU","Australia","Queensland","Brendale","XYZ Telecom Pty Ltd","xyztelecom.com.au","DCH"
"2045169678","2045169678","PUB","CN","China","Jiangsu","Taizhou","ChinaNet Jiangsu Province Network","chinatelecom.com.cn","DCH"
"2047384891","2047385599","DCH","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","Huawei International Pte. Ltd.","huawei.com","DCH"
"2050213871","2050213871","PUB","CN","China","Shanghai","Shanghai","Tencent Cloud Computing (Beijing) Co. Ltd.","tencent.com","DCH"
"2053514839","2053514840","DCH","BD","Bangladesh","Dhaka","Dhaka","Radiant Communications Ltd","radiant.net","DCH"
"2056625589","2056625589","VPN","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Microsoft Limited","microsoft.com","DCH"
"2059954176","2059956223","DCH","CN","China","Liaoning","Chaoyang","Longtel Networks & Technologies Ltd.","longtelchina.com","DCH"
"2061428480","2061428660","DCH","JP","Japan","Tokyo","Tokyo","GMO Internet Inc.","gmo.jp","DCH"
"2062255411","2062255411","PUB","CN","China","Zhejiang","Hangzhou","ChinaNet Zhejiang Province Network","chinatelecom.com.cn","DCH"
"2063123584","2063123584","PUB","SG","Singapore","Singapore","Singapore","Amazon Asia-Pacific Resources Private Limited","amazon.com","DCH"
