"1599518053","1599518055","DCH","AZ","Azerbaijan","Baki","Baku","Smart Sistemz Technoloji MMM","smart.az","DCH","34876","Smart Sistemz Technoloji MMM"
"1601081152","1601081183","DCH","IT","Italy","Toscana","Arezzo","Aruba S.p.A.","arubacloud.com","DCH","31034","Aruba S.p.A."
"1602344000","1602344031","DCH","DE","Germany","Nordrhein-Westfalen","Dusseldorf","Charta AG","hk-net.de","DCH","44700","Haendle & Korte GmbH"
"1603018341","1603018367","DCH","RU","Russian Federation","Moskva","Moscow","Sputnik LLC","sputnik.llc","DCH","48739","Sputnik LLC"
"1603169047","1603169053","DCH","US","United States of America","Maryland","Avenue","atom86 BV","atom86.net","DCH","8455","atom86 BV"
"1603859520","1603859649","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Kidlington","GTT - EMEA Ltd.","gtt.net","DCH","3257","GTT Communications Inc."
"1603990207","1603990208","DCH","GR","Greece","Attiki","Athens","Datahost","datahost.com","DCH","20860","iomart Cloud Services Limited"
"1604203900","1604203900","PUB","UA","Ukraine","Kyiv","Kyiv","Limited Liability Company Best Solutions","bestsolution.net.ua","DCH","35362","Limited Liability Company Best Solutions"
"1604276797","1604276797","PUB","IQ","Iraq","As Sulaymaniyah","As Sulaymaniyah","Shabaka SFN Al-Haditha for General Trading & Information Technology Ltd.","sevennet.net","DCH","51018","Shabaka SFN Al-Haditha for General Trading & Information Technology Ltd."
"1604278541","1604278541","DCH","IQ","Iraq","As Sulaymaniyah","As Sulaymaniyah","Shabaka SFN Al-Haditha for General Trading & Information Technology Ltd.","sevennet.net","DCH","51018","Shabaka SFN Al-Haditha for General Trading & Information Technology Ltd."
"1604280194","1604280194","DCH","IQ","Iraq","As Sulaymaniyah","As Sulaymaniyah","Shabaka SFN Al-Haditha for General Trading & Information Technology Ltd.","sevennet.net","DCH","51018","Shabaka SFN Al-Haditha for General Trading & Information Technology Ltd."
"1604281909","1604281910","PUB","IQ","Iraq","As Sulaymaniyah","As Sulaymaniyah","Shabaka SFN Al-Haditha for General Trading & Information Technology Ltd.","sevennet.net","DCH","51018","Shabaka SFN Al-Haditha for General Trading & Information Technology Ltd."
"1604564142","1604564145","DCH","RU","Russian Federation","Moskva","Moscow","LLC VK","mail.ru","DCH","47764","LLC VK"
"1604596736","1604596991","DCH","ES","Spain","Valenciana, Comunidad","Alicante","Route 179","anypresentations.com","DCH","-","-"
"1604623678","1604623678","PUB","US","United States of America","New Jersey","Hackensack","ISP4Life","isp4life.com","DCH","394814","ISP4Life Inc"
"1604642910","1604642910","PUB","US","United States of America","New York","New York City","My Tec Sa","my-tec-sa.com","DCH","397044","My Tec Sa"
"1604955606","1604955609","DCH","DE","Germany","Thuringen","Erfurt","Keyweb AG","keyweb.de","DCH","25198","InterKVM Host SRL"
"1605110768","1605110793","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Team Blue Carrier Limited","simplytransit.net","DCH","34920","Team Blue Carrier Limited"
"1605264093","1605264094","PUB","RU","Russian Federation","Rostovskaya oblast'","Taganrog","Prostie Reshenia LLC","pg19.ru","DCH","60246","Consumer Internet Cooperative PG-19"
"1605334416","1605334423","DCH","FI","Finland","Uusimaa","Helsinki","Ficolo Oy","ficolo.com","DCH","49282","Ficolo Oy"
"1605614813","1605614841","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Vultr Holdings LLC","vultr.com","DCH","20473","The Constant Company LLC"
"1605736329","1605736329","DCH","DE","Germany","Hessen","Frankfurt am Main","Nuxt.Cloud Hosting Provider","nuxt.cloud","DCH","216127","International Hosting Company Limited"
"1605788042","1605788042","PUB","FR","France","Ile-de-France","Paris","CGI Global Limited","cloudbackbone.net","DCH","56971","CGI Global Limited"
"1607690059","1607690059","VPN","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Leaseweb Netherlands B.V.","leaseweb.com","DCH","60781","Leaseweb Netherlands B.V."
"1607874449","1607874451","DCH","PL","Poland","Mazowieckie","Warsaw","MEVSPACE sp. z o.o.","mevspace.com","DCH","201814","MEVSPACE sp. z o.o."
"1608003213","1608003213","VPN","FI","Finland","Uusimaa","Helsinki","Hetzner Online GmbH","hetzner.de","DCH","24940","Hetzner Online GmbH"
"1608041006","1608041006","PUB","FI","Finland","Uusimaa","Helsinki","Hetzner Online GmbH","hetzner.de","DCH","24940","Hetzner Online GmbH"
"1608080872","1608080887","DCH","FI","Finland","Uusimaa","Helsinki","Hetzner Online GmbH","hetzner.de","DCH","24940","Hetzner Online GmbH"
"1611044289","1611044289","DCH","IN","India","Maharashtra","Mumbai","Akamai Technologies Inc.","akamai.com","CDN","32787","Akamai Technologies Inc."
"1611257744","1611257750","DCH","US","United States of America","Illinois","Chicago","365 Group LLC","ukservers.com","DCH","42831","UK Dedicated Servers Limited"
"1611394328","1611394335","DCH","US","United States of America","Ohio","Waverly","MegaPath Corporation","megapath.com","DCH","10796","Charter Communications Inc"
"1613533124","1613533124","DCH","US","United States of America","California","Los Angeles","HostPapa","hostpapa.com","DCH","36352","HostPapa"
"1613637396","1613637396","VPN","CA","Canada","Northwest Territories","Yellowknife","SSI Micro Ltd.","ssimicro.com","ISP","22684","SSI Micro Ltd."
"1614384952","1614384959","DCH","US","United States of America","New Jersey","Cresskill","Thetica Systems","theticasystems.com","DCH","6128","CableVision Systems Corp."
"1631685376","1631685509","DCH","US","United States of America","North Carolina","Charlotte","Level 3 Communications Inc.","level3.com","DCH","3356","Level 3 Parent LLC"
"1632263369","1632263376","DCH","US","United States of America","Arizona","Tempe","GoDaddy.com LLC","godaddy.com","DCH","26496","GoDaddy.com LLC"
"1634308024","1634308031","DCH","US","United States of America","Texas","Arlington","Level 3","level3.com","DCH","11427","Charter Communications Inc"
"1649661286","1649661364","DCH","US","United States of America","Virginia","Ashburn","Amazon Data Services NoVa","amazon.com","DCH","14618","Amazon.com Inc."
"1652241736","1652241739","DCH","US","United States of America","Ohio","Vandalia","Commandlink","commandlink.com","DCH","10796","Charter Communications Inc"
"1652342306","1652342316","DCH","US","United States of America","Florida","Miami","GTT","gtt.net","DCH","3257","GTT Communications Inc."
"1653132575","1653132575","DCH","US","United States of America","Washington","Quincy","Oath Holdings Inc.","verizonmedia.com","DCH","36647","Oath Holdings Inc."
"1653228456","1653228544","DCH","US","United States of America","New York","New York City","Oath Holdings Inc.","verizonmedia.com","DCH","36646","Oath Holdings Inc."
"1653281530","1653281531","DCH","US","United States of America","New York","New York City","Oath Holdings Inc.","verizonmedia.com","DCH","26101","Oath Holdings Inc."
"1653485056","1653485311","DCH","US","United States of America","Oregon","Portland","LS Networks","lsnetworks.net","DCH","25899","LS Networks"
"1654596878","1654596878","VPN","US","United States of America","California","Los Angeles","LogicWeb Inc","logicweb.com","DCH","62240","Clouvider Limited"
"1666142177","1666142177","PUB","CA","Canada","Quebec","Montreal","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc."
"1672824059","1672824084","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Twitch Interactive Inc.","twitch.tv","DCH","46489","Twitch Interactive Inc."
"1672833413","1672833413","DCH","US","United States of America","Colorado","Denver","Twitch Interactive Inc.","twitch.tv","DCH","46489","Twitch Interactive Inc."
"1679163399","1679163679","DCH","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc."
"1680562797","1680562798","SES","RS","Serbia","Beograd","Belgrade","Edge Technology Plus d.o.o. Beograd","yndx.net","SES","208398","Edge Technology Plus d.o.o. Beograd"
"1696650759","1696650833","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Aceville Pte.Ltd.","tencent.com","DCH","132203","Shenzhen Tencent Computer Systems Company Limited"
"1696886416","1696886472","DCH","HK","Hong Kong","Hong Kong","Hong Kong","UCloud Information Technology (HK) Limited","ucloud.cn","DCH","135377","UCloud Information Technology (HK) Limited"
"1697365058","1697365148","DCH","CN","China","Beijing","Beijing","Tencent Cloud Computing (Beijing) Co. Ltd","tencent.com","DCH","45090","Shenzhen Tencent Computer Systems Company Limited"
"1697618083","1697618159","DCH","SG","Singapore","Singapore","Singapore","BytePlus Pte. Ltd.","byteplus.com","DCH","150436","BytePlus Pte. Ltd."
"1698874011","1698874011","PUB","CN","China","Zhejiang","Hangzhou","Unicom Zhejiang Province Network","chinaunicom.com","ISP/MOB","4837","China169-Backbone China Unicom China169 Backbone"
"1701168207","1701168207","PUB","KR","Korea (the Republic of)","Gyeonggi-do","Seongnam","BroadbandIDC","broadbandidc.com","DCH","45370","BroadbandIDC"
"1703159167","1703159197","DCH","CN","China","Shanghai","Shanghai","Aliyun Computing Co. Ltd","aliyun.com","DCH","37963","Hangzhou Alibaba Advertising Co. Ltd."
"1703184201","1703184225","DCH","CN","China","Shanghai","Shanghai","Aliyun Computing Co. Ltd","aliyun.com","DCH","37963","Hangzhou Alibaba Advertising Co. Ltd."
"1707625908","1707626477","DCH","CN","China","Beijing","Beijing","Aliyun Computing Co. Ltd","aliyun.com","DCH","37963","Hangzhou Alibaba Advertising Co. Ltd."
"1711253049","1711253050","PUB","ID","Indonesia","Jawa Barat","Bekasi","PT Remala Abadi","tachyon.net.id","ISP","38511","PT Remala Abadi"
"1715501610","1715501610","PUB","US","United States of America","New York","Buffalo","Fast Servers Pty Limited","finegroupservers.com","DCH","36352","HostPapa"
"1715847297","1715847302","DCH","ZA","South Africa","Gauteng","Johannesburg","Triponza Trading 376 CC","bsit.co.za","DCH","37549","Triponza Trading 376 CC"
"1719793434","1719793434","PUB","US","United States of America","Illinois","Chicago","Huize Telecom Malaysia","huize.asia","DCH","7029","Windstream Communications LLC"
"1720044524","1720044524","PUB","ZA","South Africa","Gauteng","Johannesburg","Microsoft (S.A.) (Proprietary) Limited","microsoft.com","DCH","8075","Microsoft Corporation"
"1722091054","1722091055","VPN","SG","Singapore","Singapore","Singapore","Digital Energy Technologies Limited","host1plus.com","DCH","9009","M247 Europe SRL"
"1722910315","1722910315","PUB","ZA","South Africa","Eastern Cape","Jeffrey's Bay","Crystal Web (Pty) Ltd","crystalweb.co.za","DCH","328608","AFRICA-ON-CLOUD-AS"
"1722920571","1722920572","DCH","EC","Ecuador","Pichincha","Quito","Crystal Web (Pty) Ltd","crystalweb.co.za","DCH","22724","Latin American and Caribbean IP Address Regional Registry"
"1723258809","1723258809","PUB","ZA","South Africa","Gauteng","Johannesburg","Afrihost SP","afrihost.com","DCH","37611","Afrihost-SP"
"1725185187","1725185279","DCH","ZA","South Africa","Western Cape","Cape Town","LNX Cape Town Core Network Ranges","lnx-solutions.com","DCH","329276","LNX Solutions (Pty) Ltd"
"1725331456","1725331711","DCH","AO","Angola","Bie","Kuito","Cloud Services 3","redswitches.com","DCH","37468","ANGOLA-CABLES"
"1725669984","1725669984","PUB","ZA","South Africa","Kwazulu-Natal","Durban","Afrihost SP","afrihost.com","DCH","37611","Afrihost-SP"
"1725871932","1725871933","DCH","ZA","South Africa","Western Cape","Cape Town","WebAfrica CGNAT","web.africa","DCH","328453","Web Africa Networks (Pty) Ltd"
"1728082944","1728083967","DCH","AU","Australia","Queensland","Brisbane","APNIC Research and Development","apnic.net","DCH","131074","APNIC Research and Development"
"1728312904","1728312915","DCH","VN","Viet Nam","Ho Chi Minh","Ho Chi Minh City","New Vision Trading Co. Ltd","v-1000.com","DCH","135967","Bach Kim Network Solutions Join Stock Company"
"1728379378","1728379383","VPN","LT","Lithuania","Vilniaus apskritis","Vilnius","UAB code200","code200.global","DCH","9009","M247 Europe SRL"
"1728502855","1728502855","PUB","CN","China","Shanghai","Shanghai","Shanghai Ruisu Network Technology Co. Ltd","anchnet.com","DCH","4811","China Telecom (Group)"
"1728730523","1728730523","PUB","CN","China","Beijing","Beijing","Elink-Space (Beijing) Technology Co . Ltd","offcn.com","DCH","4808","China169-BJ China Unicom Beijing Province Network"
"1728852086","1728852086","PUB","HK","Hong Kong","Hong Kong","Hong Kong","Block D Glee Ind Building Chai WAN Kok Chai WAN","aquanetworks.co.uk","DCH","26658","HT"
"1728981504","1728981759","DCH","NZ","New Zealand","Auckland","North Shore","Solarix Networks Limited","solarix.co.nz","DCH","45459","Solarix Networks Limited"
"1729057588","1729057588","PUB","IN","India","Maharashtra","Mumbai","Yotta Network Services Private Limited","yotta.com","DCH","140641","YOTTA Yotta Network Services Private Limited"
"1729227663","1729227664","VPN","AU","Australia","Victoria","Coburg","Centorrino Technologies Pty Ltd","ct.com.au","DCH","135895","Centorrino Technologies Pty Ltd"
"1729421056","1729421071","DCH","HK","Hong Kong","Hong Kong","Hong Kong","RMD Suite C1 6/F Wing Hing Industrial Building","cnservers.com","DCH","40065","CNServers LLC"
"1729605120","1729605206","DCH","AU","Australia","New South Wales","Bourke","Encoo Pty Ltd","encoo.com.au","DCH","134555","Encoo Pty Ltd"
"1729735680","1729735935","DCH","IN","India","Delhi","Delhi","Progression Infonet Pvt Ltd","progression.com","DCH","132760","Progression Infonet Pvt Ltd"
"1729879075","1729879077","VPN","AU","Australia","Western Australia","Perth","Moomu LLC","moomu.asia","DCH","22363","Powerhouse Management Inc."
"1729986444","1729986445","DCH","BD","Bangladesh","Dhaka","Dhaka","Radiant Telecommunications","radiantbd.com","DCH","38067","Radiant Communications Limited"
"1730144431","1730144449","DCH","ID","Indonesia","Jawa Barat","Bogor","PT Usaha Adi Sanggoro","uas.co.id","DCH","55701","PT. Usaha Adisanggoro"
"1730440192","1730440703","DCH","AU","Australia","New South Wales","Sydney","Twilio Australia Pty Ltd","twilio.com","DCH","-","-"
"1730595389","1730595389","DCH","IN","India","Uttar Pradesh","Agra","Vinayak Infotech Services","vinayakinfotechservices.in","DCH","59162","U.P. Communication Services Pvt Ltd"
"1730756192","1730756199","VPN","JP","Japan","Ibaraki","Tsukuba","SoftEther Corporation","softether.org","DCH","59103","SoftEther Corporation"
"1730894533","1730894533","DCH","AU","Australia","New South Wales","Sydney","AppNexus Australia Pty Limited","adnexus.net","DCH","29990","Xandr Inc."
"1731000345","1731000575","DCH","CN","China","Guangdong","Shenzhen","Shenzhen Qianhai bird cloud computing Co. Ltd.","niaoyun.com","DCH","4816","China Telecom (Group)"
"1731147140","1731147140","PUB","US","United States of America","California","Los Angeles","TrafficForce UAB","trafficforce.lt","DCH","212238","DataCamp Limited"
"1731317260","1731317457","DCH","IN","India","Maharashtra","Mumbai","Yotta Network Services Private Limited","yotta.com","DCH","140641","YOTTA Yotta Network Services Private Limited"
"1731527424","1731527500","DCH","ID","Indonesia","Jakarta Raya","Jakarta","PT Mitra Akses Globalindo","mag.net.id","DCH","63873","PT Mitra Akses Globalindo"
"1731724444","1731724444","PUB","PH","Philippines","National Capital Region","Manila","ComfacCorporation PH","comfacgroup.com","DCH","140599","Comfac Corporation"
"1731878053","1731878056","DCH","BD","Bangladesh","Khulna","Media","Metaphor Digital Media","metaphornet.net","DCH","134201","Metaphor Digital Media"
"1732077475","1732077517","DCH","IN","India","Delhi","Delhi","Calcify It Services Pvt Ltd","cifyitservices.com","DCH","133647","Elxire Data Services Pvt. Ltd."
"1732424290","1732424290","PUB","JP","Japan","Tokyo","Tokyo","HostRoyale Technologies Pvt Ltd","hostroyale.com","DCH","203020","HostRoyale Technologies Pvt Ltd"
"1732565194","1732565195","DCH","IN","India","Delhi","Delhi","Powernet","dwlan.nazwa.pl","DCH","135772","Powernet"
"1732793583","1732793583","DCH","PK","Pakistan","Sindh","Karachi","Style of Global IT Support and Services Company","styleofglobal.com","DCH","58895","EBONE1-PK Ebone Network PVT. Limited"
"1732854095","1732854100","DCH","AU","Australia","New South Wales","Sydney","HostHatch LLC","hosthatch.com","DCH","63473","HostHatch LLC"
"1732908111","1732908112","DCH","PK","Pakistan","Sindh","Karachi","Wizard's Network (Pvt.) Limited.","wn.com.pk","DCH","139879","Galaxy Broadband (Pvt.) Ltd."
"1732933381","1732933407","DCH","VN","Viet Nam","Ho Chi Minh","Ho Chi Minh City","TaDu Joint Stock Company","tadu.vn","DCH","63759","TaDu Joint Stock Company"
"1733026875","1733026876","PUB","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels","HostRoyale Technologies Pvt Ltd","hostroyale.com","DCH","203020","HostRoyale Technologies Pvt Ltd"
"1733055902","1733055902","PUB","JP","Japan","Tokyo","Tokyo","Rainbow Network Corporation Limited","rainbowidc.com","DCH","51847","Nearoute Limited"
"1733151413","1733151416","DCH","IN","India","Telangana","Hyderabad","Netsys Technologies","netsys-tech.com","DCH","59185","Netrun Technologies Pvt Ltd"
